CSGroup,Profit Ratio,Category,City,Country,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Manufacturer,Product Name,Profit,Quantity,Region,SC group,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category (group) 2,Sub-Category (group) 3,Sub-Category (group) 4,Sub-Category (group) 5,Sub-Category (group) 6,Sub-Category (group),Sub-Category
Rest,-19.0,Office Supplies,Houston,United States,Emily Ducich,20.0,1,2018-08-17,CA-2018-133102,77095.0,Acco,Acco Side-Punched Conventional Columnar Pads,-1.0,2,Central,Supplies,6.0,Home Office,2018-08-24,Standard Class,Texas,Losses,Losses,Losses,"Bookcases, Supplies, Tables","Bookcases, Supplies, Tables","Bookcases, Supplies, Tables",Supplies
A&B,10.0,Office Supplies,Chicago,United States,Max Ludwig,20.0,1,2018-05-06,CA-2018-140242,60623.0,Other,Blackstonian Pencils,1.0,3,Central,"Accessories, Appliances, Art",6.0,Home Office,2018-05-11,Standard Class,Illinois,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,9.0,Office Supplies,Houston,United States,Dianna Arnett,20.0,1,2015-04-25,US-2015-157406,77095.0,Other,12 Colored Short Pencils,1.0,3,Central,"Accessories, Appliances, Art",6.0,Home Office,2015-04-29,Standard Class,Texas,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,13.0,Office Supplies,Houston,United States,Emily Ducich,20.0,1,2018-08-17,CA-2018-133102,77095.0,Avery,Avery Fluorescent Highlighter Four-Color Set,1.0,3,Central,"Accessories, Appliances, Art",8.0,Home Office,2018-08-24,Standard Class,Texas,Less Profit,Profits,Profits,Art,Art,Rest,Art
CEF,34.0,Office Supplies,Dallas,United States,Sanjit Jacobs,20.0,1,2017-03-08,CA-2017-130400,75217.0,Tyvek,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",49.0,3,Central,"Binders, Bookcases, Chairs and 3 more",146.0,Home Office,2017-03-12,Standard Class,Texas,Less Profit,Profits,Profits,Envelopes,Envelopes,Rest,Envelopes
Rest,34.0,Office Supplies,El Paso,United States,Michael Grace,20.0,1,2015-02-23,CA-2015-103744,79907.0,Staple-on labels,Staple-on labels,2.0,3,Central,Labels,7.0,Home Office,2015-02-27,Standard Class,Texas,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,33.0,Office Supplies,Chicago,United States,Harold Dahlen,20.0,1,2015-05-11,CA-2015-119172,60610.0,Other,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",6.0,3,Central,Paper,17.0,Home Office,2015-05-15,Standard Class,Illinois,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,33.0,Office Supplies,Elmhurst,United States,Vicky Freymann,20.0,1,2015-03-01,CA-2015-113880,60126.0,Other,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",6.0,3,Central,Paper,17.0,Home Office,2015-03-05,Standard Class,Illinois,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,31.0,Office Supplies,Houston,United States,Philisse Overcash,20.0,1,2018-03-17,CA-2018-142867,77095.0,Xerox,Xerox 1900,3.0,3,Central,Paper,10.0,Home Office,2018-03-21,Standard Class,Texas,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,35.0,Office Supplies,League City,United States,Paul Van Hugh,20.0,1,2015-07-12,CA-2015-161508,77573.0,Xerox,Xerox 195,6.0,3,Central,Paper,16.0,Home Office,2015-07-16,Standard Class,Texas,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,-25.0,Office Supplies,Chicago,United States,Daniel Raglin,20.0,1,2016-12-27,US-2016-163783,60610.0,Sterilite,Sterilite Show Offs Storage Containers,-3.0,3,Central,Storage,13.0,Home Office,2017-01-01,Standard Class,Illinois,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,-21.0,Office Supplies,Elmhurst,United States,Clay Rozendal,20.0,1,2017-04-18,CA-2017-155551,60126.0,SAFCO,Safco Industrial Wire Shelving,-49.0,3,Central,Storage,230.0,Home Office,2017-04-23,Standard Class,Illinois,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,-20.0,Office Supplies,Dallas,United States,Lindsay Shagiari,20.0,1,2018-11-12,CA-2018-164168,75081.0,Fellowes,Fellowes Neat Ideas Storage Cubes,-16.0,3,Central,Storage,78.0,Home Office,2018-11-18,Standard Class,Texas,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,11.0,Office Supplies,Dallas,United States,Katherine Murray,20.0,1,2015-07-20,CA-2015-143903,75217.0,Other,Letter Size Cart,39.0,3,Central,Storage,343.0,Home Office,2015-07-24,Standard Class,Texas,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,33.0,Office Supplies,Bedford,United States,Shirley Daniels,20.0,1,2016-08-31,CA-2016-142139,76021.0,Message Book,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",7.0,4,Central,Paper,21.0,Home Office,2016-09-05,Standard Class,Texas,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,35.0,Office Supplies,Houston,United States,Shirley Daniels,20.0,1,2018-04-15,US-2018-141698,77041.0,Xerox,Xerox 207,7.0,4,Central,Paper,21.0,Home Office,2018-04-21,Standard Class,Texas,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
A&B,13.0,Office Supplies,Chicago,United States,Paul Lucas,20.0,1,2018-04-16,CA-2018-109946,60610.0,Newell,Newell 325,2.0,5,Central,"Accessories, Appliances, Art",17.0,Home Office,2018-04-21,Standard Class,Illinois,Less Profit,Profits,Profits,Art,Art,Rest,Art
Rest,6.0,Office Supplies,Houston,United States,Katherine Murray,20.0,1,2016-06-19,CA-2016-163734,77070.0,Other,Recycled Steel Personal File for Hanging File Folders,14.0,5,Central,Storage,229.0,Home Office,2016-06-24,Standard Class,Texas,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
Rest,34.0,Office Supplies,San Antonio,United States,Peter McVee,20.0,1,2017-10-08,CA-2017-149685,78207.0,Avery,Avery 50,20.0,6,Central,Labels,60.0,Home Office,2017-10-15,Standard Class,Texas,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
Rest,9.0,Office Supplies,Aurora,United States,Frank Gastineau,20.0,1,2018-07-10,CA-2018-127460,60505.0,Fellowes,"Fellowes Mobile File Cart, Black",26.0,6,Central,Storage,298.0,Home Office,2018-07-14,Standard Class,Illinois,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,18.0,Office Supplies,League City,United States,Paul Van Hugh,20.0,1,2015-07-12,CA-2015-161508,77573.0,Other,Fluorescent Highlighters by Dixon,4.0,7,Central,"Accessories, Appliances, Art",22.0,Home Office,2015-07-16,Standard Class,Texas,Less Profit,Profits,Profits,Art,Art,Rest,Art
Rest,31.0,Office Supplies,Houston,United States,Michelle Tran,20.0,1,2015-09-25,US-2015-112914,77041.0,Xerox,Xerox 1954,11.0,8,Central,Paper,34.0,Home Office,2015-09-30,Standard Class,Texas,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,-24.0,Office Supplies,Pharr,United States,Mick Hernandez,20.0,1,2017-08-23,US-2017-160528,78577.0,SAFCO,SAFCO Boltless Steel Shelving,-173.0,8,Central,Storage,727.0,Home Office,2017-08-30,Standard Class,Texas,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
CEF,15.0,Office Supplies,Houston,United States,Gary Hansen,20.0,1,2017-09-05,CA-2017-144540,77070.0,Advantus,Advantus Map Pennant Flags and Round Head Tacks,4.0,9,Central,"Binders, Bookcases, Chairs and 3 more",28.0,Home Office,2017-09-10,Standard Class,Texas,Less Profit,Profits,Profits,Fasteners,Fasteners,Rest,Fasteners
Rest,36.0,Office Supplies,Chicago,United States,Nicole Fjeld,20.0,1,2018-09-07,CA-2018-100335,60610.0,Easy-staple paper,Easy-staple paper,26.0,9,Central,Paper,73.0,Home Office,2018-09-13,Standard Class,Illinois,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,-21.0,Office Supplies,Houston,United States,Cathy Armstrong,20.0,1,2016-09-05,CA-2016-162621,77036.0,Other,Stiletto Hand Letter Openers,-15.0,9,Central,Supplies,69.0,Home Office,2016-09-11,Standard Class,Texas,Losses,Losses,Losses,"Bookcases, Supplies, Tables","Bookcases, Supplies, Tables","Bookcases, Supplies, Tables",Supplies
Rest,34.0,Office Supplies,Houston,United States,Valerie Takahito,20.0,1,2015-06-06,CA-2015-151897,77070.0,Other,Round Specialty Laser Printer Labels,34.0,10,Central,Labels,100.0,Home Office,2015-06-10,Standard Class,Texas,Less Profit,Profits,Profits,Labels,Labels,Rest,Labels
A&B,-175.0,Office Supplies,Chicago,United States,Anthony Garverick,80.0,1,2018-10-14,CA-2018-126123,60623.0,Other,Catalog Binders with Expanding Posts,-24.0,1,Central,"Binders, Bookcases, Chairs and 3 more",13.0,Home Office,2018-10-18,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-150.0,Office Supplies,Highland Park,United States,Laurel Beltran,80.0,1,2017-11-13,US-2017-162103,60035.0,XtraLife,XtraLife ClearVue Slant-D Ring Binders by Cardinal,-5.0,2,Central,"Binders, Bookcases, Chairs and 3 more",3.0,Home Office,2017-11-17,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-165.0,Office Supplies,Dallas,United States,Maria Etezadi,80.0,1,2016-06-19,CA-2016-144302,75081.0,GBC,"GBC White Gloss Covers, Plain Front",-10.0,2,Central,"Binders, Bookcases, Chairs and 3 more",6.0,Home Office,2016-06-23,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-160.0,Office Supplies,Houston,United States,Michelle Tran,80.0,1,2015-09-25,US-2015-112914,77041.0,Avery,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-4.0,2,Central,"Binders, Bookcases, Chairs and 3 more",3.0,Home Office,2015-09-30,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-265.0,Office Supplies,Houston,United States,Gary Hansen,80.0,1,2017-09-05,CA-2017-144540,77070.0,Eureka,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",-166.0,3,Central,"Accessories, Appliances, Art",63.0,Home Office,2017-09-10,Standard Class,Texas,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,-150.0,Office Supplies,Chicago,United States,Skye Norling,80.0,1,2018-09-10,CA-2018-152093,60653.0,Fellowes,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,-1144.0,3,Central,"Binders, Bookcases, Chairs and 3 more",763.0,Home Office,2018-09-15,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-160.0,Office Supplies,Dallas,United States,Deborah Brumfield,80.0,1,2018-06-19,CA-2018-154011,75081.0,GBC,GBC Plasticlear Binding Covers,-11.0,3,Central,"Binders, Bookcases, Chairs and 3 more",7.0,Home Office,2018-06-26,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-155.0,Office Supplies,El Paso,United States,Michael Grace,80.0,1,2015-02-23,CA-2015-103744,79907.0,GBC,GBC Plastic Binding Combs,-7.0,3,Central,"Binders, Bookcases, Chairs and 3 more",4.0,Home Office,2015-02-27,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-175.0,Office Supplies,Houston,United States,Cathy Armstrong,80.0,1,2016-09-05,CA-2016-162621,77036.0,Acco,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",-8.0,3,Central,"Binders, Bookcases, Chairs and 3 more",4.0,Home Office,2016-09-11,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-150.0,Office Supplies,Houston,United States,Lindsay Shagiari,80.0,1,2017-07-30,CA-2017-112025,77070.0,GBC,GBC VeloBind Cover Sets,-14.0,3,Central,"Binders, Bookcases, Chairs and 3 more",9.0,Home Office,2017-08-04,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-150.0,Office Supplies,Lubbock,United States,Sample Company A,80.0,1,2018-04-11,US-2018-143028,79424.0,Other,Flexible Leather- Look Classic Collection Ring Binder,-17.0,3,Central,"Binders, Bookcases, Chairs and 3 more",11.0,Home Office,2018-04-18,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-255.0,Office Supplies,Houston,United States,Emily Ducich,80.0,1,2018-08-17,CA-2018-133102,77095.0,Belkin,Belkin Premiere Surge Master II 8-outlet surge protector,-99.0,4,Central,"Accessories, Appliances, Art",39.0,Home Office,2018-08-24,Standard Class,Texas,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,-165.0,Office Supplies,Rockford,United States,Neil Französisch,80.0,1,2017-07-23,CA-2017-162404,61107.0,GBC,"GBC Laser Imprintable Binding System Covers, Desert Sand",-19.0,4,Central,"Binders, Bookcases, Chairs and 3 more",11.0,Home Office,2017-07-27,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-175.0,Office Supplies,San Antonio,United States,Michelle Tran,80.0,1,2016-10-24,CA-2016-156608,78207.0,Avery,Avery Non-Stick Binders,-6.0,4,Central,"Binders, Bookcases, Chairs and 3 more",4.0,Home Office,2016-10-29,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-165.0,Office Supplies,Bolingbrook,United States,Tony Chapman,80.0,1,2015-11-22,US-2015-112200,60440.0,Avery,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",-16.0,5,Central,"Binders, Bookcases, Chairs and 3 more",10.0,Home Office,2015-11-28,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-150.0,Office Supplies,Dallas,United States,Lindsay Shagiari,80.0,1,2018-11-12,CA-2018-164168,75081.0,Other,Surelock Post Binders,-46.0,5,Central,"Binders, Bookcases, Chairs and 3 more",31.0,Home Office,2018-11-18,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-155.0,Office Supplies,Houston,United States,Cathy Armstrong,80.0,1,2016-09-05,CA-2016-162621,77036.0,Acco,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",-25.0,5,Central,"Binders, Bookcases, Chairs and 3 more",16.0,Home Office,2016-09-11,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-255.0,Office Supplies,Mcallen,United States,Kristina Nunn,80.0,1,2016-10-18,CA-2016-105613,78501.0,Tripp Lite,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,-187.0,6,Central,"Accessories, Appliances, Art",73.0,Home Office,2016-10-22,Standard Class,Texas,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,-160.0,Office Supplies,Houston,United States,Philisse Overcash,80.0,1,2018-03-17,CA-2018-142867,77095.0,GBC,GBC Plasticlear Binding Covers,-22.0,6,Central,"Binders, Bookcases, Chairs and 3 more",14.0,Home Office,2018-03-21,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-155.0,Office Supplies,Aurora,United States,Arthur Wiediger,80.0,1,2015-07-14,US-2015-103905,60505.0,Acco,Acco D-Ring Binder w/DublLock,-46.0,7,Central,"Binders, Bookcases, Chairs and 3 more",30.0,Home Office,2015-07-20,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-160.0,Office Supplies,Danville,United States,Tony Chapman,80.0,1,2018-04-30,US-2018-144582,61832.0,GBC,GBC Linen Binding Covers,-69.0,7,Central,"Binders, Bookcases, Chairs and 3 more",43.0,Home Office,2018-05-05,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-165.0,Office Supplies,Chicago,United States,Harold Dahlen,80.0,1,2015-05-11,CA-2015-119172,60610.0,Avery,Avery Arch Ring Binders,-173.0,9,Central,"Binders, Bookcases, Chairs and 3 more",105.0,Home Office,2015-05-15,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-155.0,Office Supplies,Chicago,United States,Anthony Garverick,80.0,1,2018-10-14,CA-2018-126123,60623.0,GBC,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-42.0,9,Central,"Binders, Bookcases, Chairs and 3 more",27.0,Home Office,2018-10-18,Standard Class,Illinois,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-150.0,Office Supplies,Arlington,United States,Sample Company A,80.0,1,2018-09-30,US-2018-130603,76017.0,GBC,GBC Instant Report Kit,-17.0,9,Central,"Binders, Bookcases, Chairs and 3 more",12.0,Home Office,2018-10-06,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-160.0,Office Supplies,Dallas,United States,Sanjit Jacobs,80.0,1,2017-03-08,CA-2017-130400,75217.0,Pressboard,Pressboard Hanging Data Binders for Unburst Sheets,-14.0,9,Central,"Binders, Bookcases, Chairs and 3 more",9.0,Home Office,2017-03-12,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,-175.0,Office Supplies,Dallas,United States,Lindsay Shagiari,80.0,1,2016-10-15,US-2016-118766,75217.0,Avery,Avery Reinforcements for Hole-Punch Pages,-7.0,10,Central,"Binders, Bookcases, Chairs and 3 more",4.0,Home Office,2016-10-22,Standard Class,Texas,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
A&B,28.0,Office Supplies,Newark,United States,Shirley Schmidt,0.0,1,2015-07-14,CA-2015-124464,19711.0,Belkin,Belkin 7 Outlet SurgeMaster II,11.0,1,East,"Accessories, Appliances, Art",39.0,Home Office,2015-07-20,Standard Class,Delaware,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,45.0,Office Supplies,Baltimore,United States,Lindsay Shagiari,0.0,1,2018-11-28,CA-2018-117702,21215.0,BIC,BIC Brite Liner Grip Highlighters,1.0,1,East,"Accessories, Appliances, Art",2.0,Home Office,2018-12-04,Standard Class,Maryland,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,29.0,Office Supplies,New York City,United States,Deborah Brumfield,0.0,1,2016-04-24,CA-2016-118227,10009.0,Boston,"BOSTON Ranger #55 Pencil Sharpener, Black",8.0,1,East,"Accessories, Appliances, Art",26.0,Home Office,2016-04-28,Standard Class,New York,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,46.0,Office Supplies,Providence,United States,Daniel Raglin,0.0,1,2017-10-04,US-2017-140158,2908.0,Ibico,Ibico Plastic Spiral Binding Combs,14.0,1,East,"Binders, Bookcases, Chairs and 3 more",30.0,Home Office,2017-10-08,Standard Class,Rhode Island,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
CEF,50.0,Office Supplies,New York City,United States,Penelope Sewall,0.0,1,2018-04-04,CA-2018-109211,10011.0,Other,Brown Kraft Recycled Envelopes,8.0,1,East,"Binders, Bookcases, Chairs and 3 more",17.0,Home Office,2018-04-10,Standard Class,New York,Less Profit,Profits,Profits,Envelopes,Envelopes,Rest,Envelopes
Rest,48.0,Office Supplies,Wilmington,United States,Laurel Beltran,0.0,1,2018-07-31,CA-2018-147032,19805.0,Avery,Avery Personal Creations Heavyweight Cards,6.0,1,East,Paper,12.0,Home Office,2018-08-04,Standard Class,Delaware,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,48.0,Office Supplies,New York City,United States,Sara Luxemburg,0.0,1,2017-12-10,CA-2017-100587,10024.0,Xerox,Xerox 221,3.0,1,East,Paper,6.0,Home Office,2017-12-14,Standard Class,New York,High Profits,Profits,Profits,Paper,Paper,Rest,Paper
Rest,3.0,Office Supplies,Lawrence,United States,Ben Ferrer,0.0,1,2018-12-14,CA-2018-151799,1841.0,SAFCO,Safco Industrial Shelving,2.0,1,East,Storage,74.0,Home Office,2018-12-18,Standard Class,Massachusetts,High Profits,Profits,Profits,Storage,Storage,Rest,Storage
A&B,29.0,Office Supplies,Clinton,United States,Brad Thomas,0.0,1,2016-12-27,CA-2016-165085,20735.0,Kensington,Kensington 7 Outlet MasterPiece Power Center,103.0,2,East,"Accessories, Appliances, Art",356.0,Home Office,2016-12-31,Standard Class,Maryland,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,30.0,Office Supplies,New York City,United States,Jim Kriz,0.0,1,2016-12-25,CA-2016-143980,10011.0,Kensington,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,124.0,2,East,"Accessories, Appliances, Art",415.0,Home Office,2016-12-29,Standard Class,New York,High Profits,Profits,Profits,Appliances,Appliances,Rest,Appliances
A&B,29.0,Office Supplies,Westfield,United States,Dean percer,0.0,1,2017-01-15,CA-2017-152072,7090.0,Other,American Pencil,1.0,2,East,"Accessories, Appliances, Art",5.0,Home Office,2017-01-19,Standard Class,New Jersey,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,39.0,Office Supplies,New York City,United States,Nicole Fjeld,0.0,1,2016-04-04,CA-2016-110667,10009.0,Dixon,DIXON Ticonderoga Erasable Checking Pencils,4.0,2,East,"Accessories, Appliances, Art",11.0,Home Office,2016-04-08,Standard Class,New York,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,48.0,Office Supplies,New York City,United States,Paul Prost,0.0,1,2015-09-08,CA-2015-146815,10009.0,Other,Nontoxic Chalk,2.0,2,East,"Accessories, Appliances, Art",4.0,Home Office,2015-09-13,Standard Class,New York,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,26.0,Office Supplies,New York City,United States,Philisse Overcash,0.0,1,2016-08-11,US-2016-156797,10035.0,Newell,Newell 330,3.0,2,East,"Accessories, Appliances, Art",12.0,Home Office,2016-08-15,Standard Class,New York,Less Profit,Profits,Profits,Art,Art,Rest,Art
A&B,47.0,Office Supplies,Lewiston,United States,Penelope Sewall,0.0,1,2016-06-13,CA-2016-155054,4240.0,ACCOHIDE,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.0,2,East,"Binders, Bookcases, Chairs and 3 more",8.0,Home Office,2016-06-19,Standard Class,Maine,High Profits,Profits,Profits,Binders,Binders,Rest,Binders
